_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,extra_people,guests_included,address_street,country,host_neighbourhood,host_name,host_response_rate,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,availability_30,availability_60,availability_90,availability_365,weekly_price,monthly_price,amenities_count,first_review_date,last_review_date
22336599,Large loft in Old Montreal,Loft,Entire home/apt,Real Bed,1,1125,moderate,6,1,3,56,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Luggage dropoff allowed', 'Long term stays allowed']",165,0.0,30,4,"Montréal, Québec, Canada",Canada,Old Port,Frederick,99,10,10,10,10,10,10,95,2,26,51,299,,,27,2018-03-24,2019-03-06
22337456,Modern and Comfortable one bedroom apartment zmv,Apartment,Entire home/apt,Real Bed,1,1125,moderate,4,1,2,116,1,"['TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Paid parking off premises', 'Gym', 'Elevator', 'Free street parking', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Private entrance', 'Baby bath', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Step-free access', 'Step-free access', 'Wide entryway', 'Handheld shower head']",119,200.0,15,2,"Rosebery, NSW, Australia",Australia,Rosebery,Wendy,100,10,9,10,10,9,9,94,1,10,30,242,,,52,2018-01-04,2019-02-19
22339946,Private Room with perfect location in Bostanci,Apartment,Private room,Real Bed,1,180,flexible,2,1,2,4,1,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Bathtub', 'Hot water', 'Bed linens', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",63,0.0,40,2,"Istanbul, İstanbul, Turkey",Turkey,,Engin,100,8,8,8,8,8,8,75,30,60,90,180,,,28,2018-02-01,2018-10-14
22341528,Luxury Sydney Escape,Apartment,Entire home/apt,Real Bed,3,10,strict_14_with_grace_period,2,0,1,1,1,"['TV', 'Kitchen', 'Heating', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo']",100,500.0,0,1,"Chippendale, NSW, Australia",Australia,Chippendale,Laura,100,10,8,10,10,10,10,80,0,0,0,0,,,9,2018-01-08,2018-01-08
22343897,Light-filled room in Newtown beautiful terrace,House,Private room,Real Bed,2,1125,strict_14_with_grace_period,3,1,2,2,2,"['TV', 'Wifi', 'Kitchen', 'Breakfast', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room']",33,,0,1,"Newtown, NSW, Australia",Australia,,Freya,100,10,5,10,10,10,10,80,0,0,0,0,,,12,2018-01-01,2018-01-18
22344471,Palm Beach Penthouse by Contemporary Hotels,Apartment,Entire home/apt,Real Bed,7,365,strict_14_with_grace_period,4,2,2,1,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Host greets you']",850,2000.0,0,1,"Palm Beach, NSW, Australia",Australia,Darlinghurst,Contemporary Hotels,100,10,10,10,10,10,8,100,23,52,82,357,,,14,2018-04-02,2018-04-02
22346270,The Geraniums,Guest suite,Private room,Real Bed,1,180,flexible,2,1,1,17,1,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Hot water', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill']",65,0.0,20,2,"Castle Hill, NSW, Australia",Australia,,Sam,100,10,10,10,10,9,9,99,27,57,87,178,,,31,2017-12-31,2019-01-19
22362742,Sydney City Pad,Apartment,Entire home/apt,Real Bed,1,30,moderate,4,1,2,54,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Coffee maker', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed']",178,0.0,0,1,"Darlinghurst, NSW, Australia",Australia,Darlinghurst,Eleni,100,10,10,10,10,10,10,96,6,25,51,52,,,32,2018-01-01,2019-02-15
2236449,"Oceanfront View, Immaculate 2-BR/BA",Condominium,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,6,2,2,69,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Waterfront']",320,500.0,0,1,"Wailuku, HI, United States",United States,Maui,Howard,100,10,10,10,10,10,10,99,8,20,24,151,,,40,2014-06-22,2019-02-13
22367184,Luxury Waterloo Apartment - Resort Style Living,Apartment,Entire home/apt,Real Bed,115,120,strict_14_with_grace_period,3,2,2,1,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Washer', 'Smoke detector', 'Essentials', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed', 'Well-lit path to entrance']",125,1000.0,0,1,"Waterloo, NSW, Australia",Australia,,Aimee,100,8,8,10,10,10,10,100,0,5,35,123,,,27,2018-01-03,2018-01-03
22370001,PRETTY ROOM IN BARCELONA-A/C-NEAR PLAZA ESPAÑA,Apartment,Private room,Real Bed,2,1000,moderate,2,1,1,53,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Free street parking', 'Heating', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Step-free access', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway', 'Host greets you', 'Paid parking on premises']",35,0.0,0,1,"Barcelona, Catalunya, Spain",Spain,Sant Antoni,Daniel,100,10,9,10,10,10,9,95,5,13,19,236,,,33,2018-01-08,2019-03-07
22370331,Rattan,Apartment,Private room,Real Bed,28,1125,strict_14_with_grace_period,2,1,1,2,0,"['Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace']",196,,0,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Sham Shui Po,Steve,100,10,9,10,10,10,10,90,19,45,75,350,,,8,2018-06-05,2018-08-24
22374646,Ribeira Trendy Apartment,Apartment,Entire home/apt,Real Bed,1,30,flexible,4,1,1,8,1,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Step-free access', 'Step-free access', 'Host greets you', 'Beachfront', 'Paid parking on premises']",120,0.0,5,2,"Porto, Porto, Portugal",Portugal,,Marta,99,10,10,10,10,10,10,98,8,21,37,112,,,35,2018-01-01,2018-12-21
22376372,Quite Family Retreat,Condominium,Entire home/apt,Real Bed,3,1125,flexible,8,3,3,28,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'High chair', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway']",90,500.0,25,4,"Dollard-des-Ormeaux, Québec, Canada",Canada,Dollard-des-Ormeaux,Lana,100,9,10,10,10,9,10,94,0,0,0,0,,,41,2018-01-01,2019-01-01
22378312,Classic Inner City Hideaway,Apartment,Entire home/apt,Real Bed,5,1125,flexible,3,2,2,36,1,"['TV', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Flat path to front door', 'Step-free access', 'Step-free access', 'Step-free access', 'Wide entryway', 'Handheld shower head']",161,,0,1,"Rushcutters Bay, NSW, Australia",Australia,Elizabeth Bay/Rushcutters Bay,Lachlan,100,10,9,9,10,10,9,89,2,18,28,244,,,35,2018-01-01,2019-02-14
22382752,Doble room in the heart of BCN - Born,Apartment,Private room,Real Bed,1,14,flexible,2,0,1,6,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Breakfast', 'Heating', 'Suitable for events', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room']",31,0.0,0,1,"Barcelona, Catalunya, Spain",Spain,Sant Pere/Santa Caterina,Bikey,100,10,8,10,9,10,9,87,0,0,0,0,,,16,2018-03-01,2018-05-13
22384305,COPACABANA DREAM,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,3,0,1,15,1,"['TV', 'Air conditioning', 'Kitchen', 'Elevator', 'Essentials', 'Hangers', 'Iron', 'Pocket wifi']",101,350.0,0,1,"Copacabana, Rio de Janeiro, Brazil",Brazil,Copacabana,Ricardo,93,10,10,10,10,10,9,96,1,19,41,111,,,8,2018-01-01,2019-02-06
22385219,Sea View Ancient Chinese Style Two Rooms Suite,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,2,2,1,2,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Hot water', 'Long term stays allowed', 'Other']",597,0.0,0,1,"Hong Kong, New Territories, Hong Kong",Hong Kong,,The Cove Hostel,95,10,10,10,10,8,8,100,30,60,90,365,,,23,2017-12-31,2017-12-31
223930,Lovely Apartment,Apartment,Entire home/apt,Real Bed,5,60,moderate,2,1,1,19,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Step-free access', 'Wide entryway', 'Handheld shower head']",150,,0,1,"Brooklyn, NY, United States",United States,Prospect Heights,Rosalynn,50,10,10,10,10,10,9,96,14,44,74,349,,,39,2011-09-23,2018-09-18
22396955,Pause_Oporto,House,Entire home/apt,Real Bed,3,1125,flexible,4,3,3,31,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Private entrance', 'Bathtub', 'Baby bath', 'Changing table', 'High chair', 'Children’s books and toys', 'Babysitter recommendations', 'Crib', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you', 'Paid parking on premises']",80,0.0,35,3,"Porto, Porto, Portugal",Portugal,,Luzia,100,10,10,10,10,9,10,99,19,41,51,255,,,43,2018-03-29,2019-01-02
22412815,"Work n Rest Free wifi Quiet, Family Fun Shops Cafe",House,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,12,3,11,40,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Free street parking', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'High chair', 'Hot water', 'Bed linens', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",119,500.0,22,1,"Kings Langley, NSW, Australia",Australia,,Leena,100,9,9,10,10,10,9,92,0,0,0,0,,,38,2017-12-26,2019-01-02
22420791,Apartamento no Recreio dos Bandeirantes,Apartment,Entire home/apt,Real Bed,2,90,flexible,4,1,1,19,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Essentials', 'Hangers', 'Iron', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",108,0.0,50,3,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",Brazil,Recreio dos Bandeirantes,Anna Gabrielle,100,10,10,10,10,9,10,100,20,49,68,158,,,22,2018-01-15,2019-02-01
22452499,The Blue Room,House,Private room,Real Bed,3,1125,strict_14_with_grace_period,1,1,1,8,1,"['Wifi', 'Free parking on premises', 'Pets live on this property', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Host greets you']",48,300.0,20,1,"Honolulu, HI, United States",United States,Kuliouou/Kalani Iki,Eddie & Harumi,80,10,10,10,10,10,10,98,22,46,46,47,,,12,2018-01-10,2019-03-03
22464989,Montréal en toute simplicité,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2,0,1,10,1,"['Wifi', 'Kitchen', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Private entrance']",58,6000.0,15,1,"Montréal, Québec, Canada",Canada,Mile End,Catherine,100,10,10,10,10,10,10,100,0,0,1,1,,,12,2018-02-28,2018-11-29
22465071,Villa CL,Townhouse,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,7,3,5,12,2,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Bathtub', 'Baby bath', 'High chair', 'Children’s books and toys', 'Crib', 'Children’s dinnerware', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Well-lit path to entrance', 'Host greets you', 'Beachfront']",70,300.0,10,6,"Vila do Conde, Porto, Portugal",Portugal,,Alexandra&David,100,10,10,10,10,10,10,98,16,22,38,189,,,38,2018-03-09,2018-11-15
22496428,FUNCTIONAL APARTMENT - NEAR MONTREAL CITY CENTER,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,2,3,4,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Iron', 'Laptop friendly workspace']",81,500.0,0,4,"Montréal, Canada",Canada,Downtown Montreal,Mohamad,100,10,10,9,10,10,10,90,0,0,0,192,,,13,2018-04-30,2018-12-31
22509800,Top location + Great Sydney Views 3 Beds Apartment,Apartment,Entire home/apt,Real Bed,2,1125,moderate,5,2,3,32,1,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Paid parking off premises', 'Gym', 'Elevator', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed', 'Cleaning before checkout', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway', 'Paid parking on premises']",350,450.0,50,4,"Sydney, NSW, Australia",Australia,,Sally,100,10,10,10,10,10,9,93,12,29,59,85,,,58,2018-02-20,2019-02-16
22519067,Ocean Condo @ Kuhio Shores #403,Condominium,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1,2,7,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Pack ’n Play/travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Beach essentials', 'Wide hallway clearance', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access']",250,250.0,0,1,"Koloa, HI, United States",United States,Kauaʻi,David & Aryana,100,10,10,10,10,10,9,100,2,2,22,211,,,38,2018-05-10,2019-02-26
22529830,Huge family apartment in the heart of the Plateau,Apartment,Entire home/apt,Real Bed,2,360,flexible,6,3,3,3,1,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Outlet covers', 'Bathtub', 'Changing table', 'High chair', 'Children’s books and toys', 'Crib', 'Pack ’n Play/travel crib', 'Children’s dinnerware', 'Game console', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Garden or backyard', 'Long term stays allowed', 'Host greets you']",119,500.0,15,2,"Montréal, Québec, Canada",Canada,Le Plateau,Martine&François,100,10,10,10,10,10,9,87,0,11,23,59,,,38,2019-02-19,2019-03-08
22530493,"Drummoyne oasis, close to the bay",House,Entire home/apt,Real Bed,2,22,strict_14_with_grace_period,4,2,2,7,2,"['TV', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Cleaning before checkout', 'Wide hallway clearance', 'Wide doorway', 'Flat path to front door', 'Wide clearance to bed', 'Other']",181,150.0,0,1,"Drummoyne, NSW, Australia",Australia,,Elise,100,9,9,10,10,9,9,94,0,0,0,0,,,30,2018-01-18,2018-03-11
22533268,"Room with a view Montreal, Net flix, HS WIFI.",Apartment,Entire home/apt,Real Bed,32,1125,flexible,4,1,1,14,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private living room', 'Room-darkening shades', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Wide hallway clearance']",99,0.0,25,2,"Montréal, Québec, Canada",Canada,Ville-Marie,James,88,10,9,9,10,10,9,90,30,60,90,311,,,33,2018-05-21,2018-10-22
2253500,Fantastic Soho/Tribeca Loft,Loft,Entire home/apt,Real Bed,30,1125,moderate,5,1,2,4,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Breakfast', 'Pets live on this property', 'Cat(s)', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",250,2500.0,0,1,"New York, NY, United States",United States,Tribeca,Sal,90,10,7,10,10,10,10,87,0,1,31,306,1750.0,6250.0,23,2014-04-29,2018-11-11
22535144,Cozy studio in Sheung Wan/Central,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,0,1,3,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Hot water', 'Extra pillows and blankets']",754,1000.0,0,1,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,Sheung Wan,Léa,78,10,10,10,9,10,10,100,1,11,11,59,,,10,2018-12-27,2019-02-06
22536752,40 mins bus to city.close to big shopping mall.,Villa,Private room,Real Bed,1,1125,flexible,3,1,2,5,1,"['Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Other']",30,,10,1,"Castle Hill, NSW, Australia",Australia,,Lulu,100,8,8,8,7,8,8,80,0,0,0,0,,,10,2018-01-11,2018-02-02
22536824,Fantastic Light Filled Room in Newtown,House,Private room,Real Bed,3,7,strict_14_with_grace_period,2,1,1,10,1,"['Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hair dryer', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard', 'Host greets you']",60,0.0,0,1,"Newtown, NSW, Australia",Australia,Newtown/Enmore,Clare,100,10,10,10,10,10,10,100,14,25,25,25,,,20,2018-01-26,2019-03-04
22548261,"FLAT, PRAIA, BARRA DA TIJUCA, RESORT 5 ESTRELAS.",Serviced apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,0,2,4,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Gym', 'Breakfast', 'Elevator', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Waterfront', 'Beachfront']",500,,0,1,"Rio de Janeiro, RJ, Brazil",Brazil,,Daniel Augusto Goulart,100,10,9,10,10,10,10,95,19,49,79,354,,,33,2018-02-14,2019-02-06
